Country,Subject Descriptor,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Estimates Start After
United Kingdom,"Inflation, average consumer prices",Index,,"Source: National Statistics Office. For data prior to 1988, the source is the WEO - World Economic Outlook. Latest actual data: 2017. Our PCPIE (end-period CPI data) is for December each year Notes: Data prior to 1988 cannot be confirmed by national sources at this time. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015 Primary domestic currency: Pound sterling Data last updated: 09/2018",31.257,35.066,38.051,40.029,41.809,43.966,45.561,47.413,49.6,52.167,55.833,60.025,62.592,64.167,65.417,67.167,68.819,70.074,71.166,72.111,72.685,73.582,74.508,75.523,76.538,78.112,79.931,81.788,84.733,86.568,89.423,93.415,96.057,98.521,99.96,100,100.66,103.361,105.956,2017
United Kingdom,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",16.849,12.189,8.511,5.198,4.448,5.16,3.626,4.066,4.612,5.175,7.029,7.507,4.276,2.516,1.948,2.675,2.459,1.825,1.557,1.329,0.796,1.234,1.259,1.362,1.344,2.057,2.329,2.323,3.602,2.165,3.298,4.464,2.828,2.565,1.461,0.04,0.66,2.683,2.511,2017
United Kingdom,Volume of imports of goods and services,Percent change,,"Source: National Statistics Office Latest actual data: 2017 Base year: 2006 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from 1980 Trade System: General trade Excluded items in trade: N/A Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Pound sterling Data last updated: 09/2018",-3.361,-2.696,4.925,6.549,9.836,2.532,6.926,7.977,12.811,7.449,0.615,-4.3,6.802,3.334,5.979,5.558,9.523,9.285,8.633,7.284,9.835,4.787,5.662,3.115,6.76,7.179,9.803,-2.345,-1.849,-8.559,8.135,0.735,2.951,3.155,3.793,5.495,3.291,3.238,-0.291,2017
United Kingdom,Volume of exports of goods and services,Percent change,,"Source: National Statistics Office Latest actual data: 2017 Base year: 2006 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from 1980 Trade System: General trade Excluded items in trade: N/A Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Pound sterling Data last updated: 09/2018",-0.297,-0.495,1.113,2.012,6.741,5.852,4.162,6.449,1.104,4.941,5.572,0.154,4.532,4.557,9.221,9.455,7.383,9.971,2.815,2.99,8.533,1.948,2.265,3.033,5.402,7.932,12.095,-1.018,0.42,-8.322,5.658,6.443,1.381,1.511,2.282,4.439,1.04,5.382,-0.039,2017
United Kingdom,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2017 Employment type: Harmonized ILO definition Primary domestic currency: Pound sterling Data last updated: 09/2018,7.133,9.65,10.725,11.475,11.75,11.375,11.325,10.425,8.575,7.225,7.1,8.85,9.95,10.375,9.5,8.625,8.1,6.95,6.25,5.975,5.45,5.1,5.2,5,4.75,4.825,5.425,5.35,5.725,7.625,7.9,8.1,7.975,7.575,6.2,5.375,4.9,4.425,4.072,2017
United Kingdom,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2017 Primary domestic currency: Pound sterling Data last updated: 09/2018,56.33,56.358,56.291,56.316,56.409,56.554,56.684,56.804,56.916,57.077,57.238,57.439,57.585,57.714,57.862,58.025,58.164,58.314,58.475,58.684,58.886,59.113,59.366,59.637,59.95,60.413,60.827,61.319,61.824,62.261,62.76,63.285,63.705,64.106,64.597,65.11,65.648,66.04,66.466,2017
United Kingdom,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,42.519,44.769,43.05,41.845,42.25,41.315,41.294,39.383,37.127,32.599,28.623,28.568,33.36,38.131,40.945,43.926,44.032,43.4,41.183,39.832,37.007,34.319,34.404,35.589,38.594,39.79,40.71,41.744,49.688,63.739,75.236,80.799,84.088,85.15,87.014,87.876,87.909,87.525,87.38,2017
United States,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",-0.257,2.538,-1.802,4.584,7.237,4.169,3.463,3.46,4.177,3.673,1.886,-0.108,3.522,2.753,4.029,2.684,3.772,4.447,4.481,4.753,4.127,0.999,1.742,2.861,3.799,3.513,2.855,1.876,-0.137,-2.537,2.564,1.551,2.249,1.842,2.452,2.881,1.567,2.217,2.884,2017
United States,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).","2,857.325","3,207.025","3,343.8","3,634.025","4,037.65","4,339","4,579.625","4,855.25","5,236.425","5,641.6","5,963.125","6,158.125","6,520.325","6,858.55","7,287.25","7,639.75","8,073.125","8,577.55","9,062.825","9,630.7","10,252.35","10,581.825","10,936.45","11,458.25","12,213.725","13,036.625","13,814.6","14,451.875","14,712.825","14,448.925","14,992.05","15,542.6","16,197.05","16,784.825","17,521.75","18,219.3","18,707.15","19,485.4","20,513",2017
United States,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","12,552.943","13,948.701","14,404.994","15,513.679","17,086.441","18,199.32","19,034.766","20,000.968","21,375.999","22,814.077","23,847.977","24,302.776","25,392.931","26,364.192","27,674.021","28,671.48","29,946.973","31,440.087","32,833.666","34,494.539","36,317.741","37,101.103","37,971.28","39,411.546","41,629.858","44,025.56","46,213.508","47,869.24","48,283.413","47,007.674","48,400.641","49,815.52","51,537.005","53,031.952","54,952.396","56,718.321","57,814.534","59,792.013","62,517.53",2017
United States,"Inflation, average consumer prices",Index,,Source: National Statistics Office Latest actual data: 2017 Harmonized prices: No Frequency of source data: Monthly Base year: Base is 1982-1984=100 Primary domestic currency: U.S. dollar Data last updated: 09/2018,82.383,90.933,96.533,99.583,103.933,107.6,109.692,113.617,118.275,123.942,130.658,136.167,140.308,144.475,148.225,152.383,156.858,160.525,163.008,166.583,172.192,177.042,179.867,184,188.908,195.267,201.558,207.344,215.254,214.565,218.076,224.923,229.586,232.952,236.707,236.993,240.006,245.139,251.033,2017
United States,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",13.502,10.378,6.158,3.16,4.368,3.528,1.944,3.578,4.1,4.791,5.419,4.216,3.042,2.97,2.596,2.805,2.937,2.338,1.547,2.193,3.367,2.817,1.596,2.298,2.668,3.366,3.222,2.871,3.815,-0.32,1.637,3.14,2.073,1.466,1.612,0.121,1.272,2.139,2.404,2017
United States,Volume of imports of goods and services,Percent change,,"Source: National Statistics Office Latest actual data: 2016 Base year: 2012 Methodology used to derive volumes: Other Formula used to derive volumes: Fisher Chain-weighted: Yes, from 1980 Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products; Other. Oil imports is petroleum and product imports and oil exports is petroleum and product exports as published in the national income and product accounts Valuation of exports: Other Valuation of imports: Other Primary domestic currency: U.S. dollar Data last updated: 09/2018",-6.66,2.61,-1.275,12.62,24.338,6.493,8.536,5.936,3.931,4.405,3.577,-0.151,7.009,8.646,11.925,8.006,8.692,13.47,11.688,11.299,12.885,-2.803,3.636,4.917,11.399,6.53,6.631,2.498,-2.227,-13.083,13.128,5.635,2.706,1.544,5.078,5.457,1.897,4.563,4.503,2016
United States,Volume of exports of goods and services,Percent change,,"Source: National Statistics Office Latest actual data: 2016 Base year: 2012 Methodology used to derive volumes: Other Formula used to derive volumes: Fisher Chain-weighted: Yes, from 1980 Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products; Other. Oil imports is petroleum and product imports and oil exports is petroleum and product exports as published in the national income and product accounts Valuation of exports: Other Valuation of imports: Other Primary domestic currency: U.S. dollar Data last updated: 09/2018",10.777,1.219,-7.661,-2.589,8.157,3.356,7.649,10.93,16.218,11.576,8.82,6.614,6.928,3.276,8.836,10.279,8.174,11.914,2.331,4.984,8.343,-5.783,-1.739,2.185,9.666,7.129,9.342,8.703,5.659,-8.397,12.137,7.14,3.407,3.577,4.289,0.575,-0.103,3.024,3.317,2016
United States,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2017 Employment type: National definition Primary domestic currency: U.S. dollar Data last updated: 09/2018,7.175,7.617,9.708,9.6,7.508,7.192,7,6.175,5.492,5.258,5.617,6.85,7.492,6.908,6.1,5.592,5.408,4.942,4.5,4.217,3.967,4.742,5.783,5.992,5.542,5.083,4.608,4.617,5.8,9.283,9.608,8.933,8.075,7.358,6.175,5.267,4.867,4.35,3.778,2017
United States,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2017 Primary domestic currency: U.S. dollar Data last updated: 09/2018,227.622,229.916,232.128,234.247,236.307,238.416,240.593,242.751,244.968,247.286,250.047,253.392,256.777,260.146,263.325,266.458,269.581,272.822,276.022,279.195,282.296,285.216,288.019,290.733,293.389,296.115,298.93,301.903,304.718,307.374,309.749,312.003,314.28,316.504,318.853,321.224,323.572,325.886,328.116,2017
United States,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,53.222,55.587,58.672,66.167,65.56,64.307,64.774,73.79,86.85,95.549,99.873,103.338,104.882,104.576,104.79,106.838,105.199,106.141,2017
Uruguay,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",5.975,1.9,-9.34,-3.281,-1.092,1.475,8.857,7.933,1.467,1.104,0.297,3.539,7.932,2.658,7.281,-1.448,5.578,5.048,4.28,-2.965,-1.776,-3.461,-7.051,2.327,4.64,6.806,4.099,6.542,7.176,4.243,7.803,5.162,3.538,4.638,3.239,0.371,1.69,2.657,2,2017
Uruguay,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",11.199,12.499,10.218,5.609,5.334,5.212,6.47,8.095,8.375,8.827,10.27,12.376,14.223,16.568,19.299,21.312,22.657,23.974,25.394,23.995,22.832,20.907,13.632,12.067,13.708,17.398,19.62,23.461,30.366,31.661,40.285,47.962,51.266,57.531,57.236,53.275,52.687,59.18,60.933,2017
Uruguay,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","3,810.865","4,224.261","3,431.162","1,871.395","1,768.228","1,716.873","2,119.542","2,637.021","2,712.191","2,842.578","3,289.118","3,940.854","4,501.823","5,213.029","6,015.243","6,601.537","6,974.809","7,295.989","7,667.105","7,193.466","6,817.363","6,238.214","4,073.418","3,614.627","4,102.584","5,189.889","5,842.813","6,984.815","9,029.327","9,372.485","11,859.898","14,054.33","14,961.681","16,723.447","16,572.362","15,365.956","15,139.12","16,941.557","17,379.655",2015
Uruguay,"Inflation, average consumer prices",Index,,Source: National Statistics Office Latest actual data: 2017 Harmonized prices: No Frequency of source data: Monthly Base year: 2010. Index Dec-2010=100. Primary domestic currency: Uruguayan peso Data last updated: 09/2018,0.018,0.024,0.029,0.043,0.067,0.116,0.204,0.334,0.542,0.978,2.078,4.197,7.069,10.893,15.766,22.426,28.782,34.487,38.214,40.378,42.3,44.147,50.313,60.063,65.563,68.645,73.037,78.963,85.183,91.199,97.308,105.183,113.701,123.451,134.41,146.058,160.138,170.095,183.103,2017
Uruguay,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",63.475,34.046,18.991,49.198,55.305,72.222,76.38,63.567,62.192,80.447,112.526,101.972,68.456,54.081,44.736,42.248,28.342,19.819,10.809,5.661,4.761,4.366,13.967,19.379,9.159,4.7,6.398,8.115,7.877,7.062,6.699,8.093,8.098,8.575,8.877,8.666,9.639,6.218,7.648,2017
Uruguay,Volume of imports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2017 Base year: 2012 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Uruguayan peso Data last updated: 09/2018",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.346,-2.122,-10.039,-11.444,-0.13,6.1,2017
Uruguay,Volume of exports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2017 Base year: 2012 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Uruguayan peso Data last updated: 09/2018",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.094,-1.055,-10.976,-5.419,6.778,0.5,2017
Uruguay,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2017 Employment type: National definition Primary domestic currency: Uruguayan peso Data last updated: 09/2018,n/a,n/a,n/a,14.5,14,13.1,10.1,9.1,8.6,8,8.5,8.9,9,8.3,9.2,10.3,11.9,11.558,10.125,11.2,13.4,15.192,16.75,17.15,13.342,12.142,10.775,9.383,7.925,7.758,7.033,6.35,6.317,6.492,6.583,7.517,7.858,7.607,7.897,2017
Uruguay,Population,Persons,Millions,Source: National Statistics Office. And World Bank World Development Indicators. Latest actual data: 2015 Primary domestic currency: Uruguayan peso Data last updated: 09/2018,2.939,2.959,2.978,2.997,3.016,3.035,3.053,3.07,3.088,3.105,3.122,3.14,3.159,3.178,3.208,3.228,3.248,3.286,3.312,3.336,3.349,3.351,3.347,3.338,3.341,3.352,3.358,3.359,3.363,3.378,3.397,3.413,3.426,3.44,3.454,3.467,3.48,3.493,3.506,2015
Uruguay,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,54.89,109.579,111.546,93.547,83.919,75.697,67.985,59.789,63.099,59.412,58.096,58.01,60.184,61.404,64.584,61.571,65.727,68.121,2017
Uzbekistan,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-2.3,-5.2,-0.9,1.7,5.2,4.3,4.3,3.8,4.2,4,4.2,7.4,7,7.5,9.5,9,8.1,8.5,8.3,8.2,8,8,7.9,7.8,5.3,5,2017
Uzbekistan,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.571,5.521,6.524,10.168,13.923,14.704,14.949,17.042,13.717,11.632,9.657,10.135,12.001,14.31,17.326,22.31,29.532,33.688,38.986,45.941,51.824,57.7,63.113,66.489,67.069,48.826,43.303,2017
Uzbekistan,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,167.182,252.628,292.767,448.141,601.938,616.087,616.92,693.233,560.171,468.77,384.496,398.579,466.855,549.953,658.472,836.697,"1,090.87","1,223.545","1,392.324","1,577.497","1,753.465","1,923.722","2,069.76","2,143.294","2,124.128","1,520.097","1,326.002",2013
Uzbekistan,"Inflation, average consumer prices",Index,,Source: National Statistics Office. And IMF Staff. Latest actual data: 2017 Harmonized prices: No Frequency of source data: Monthly Base year: 1995 Primary domestic currency: Uzbek sum Data last updated: 08/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.234,1.481,24.716,100,153.961,263.052,339.288,438.029,547.565,696.781,886.937,997.754,"1,070.842","1,185.457","1,340.861","1,490.423","1,686.082","1,893.44","2,126.406","2,391.081","2,675.624","2,988.669","3,260.012","3,535.955","3,818.211","4,297.232","5,123.774",2017
Uzbekistan,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,534.18,"1,568.333",304.597,53.961,70.857,28.981,29.103,25.006,27.251,27.291,12.494,7.325,10.703,13.109,11.154,13.128,12.298,12.304,12.447,11.9,11.7,9.079,8.464,7.982,12.546,19.234,2017
Uzbekistan,Volume of imports of goods and services,Percent change,,"Source: Ministry of Economy and/or Planning Latest actual data: 2017 Base year: 2005 Methodology used to derive volumes: Not applicable Formula used to derive volumes: Not applicable Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Uzbek sum Data last updated: 08/2018",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-82.872,115.046,-17.381,24.539,32.435,-20.473,-12.85,-8.834,-16.75,23.328,-13.697,2.527,11.909,-2.608,6.28,33.53,31.91,7.142,-15.415,9.768,21.642,7.423,0.967,12.614,3.341,-0.696,26.355,2017
Uzbekistan,Volume of exports of goods and services,Percent change,,"Source: Ministry of Economy and/or Planning Latest actual data: 2017 Base year: 2005 Methodology used to derive volumes: Not applicable Formula used to derive volumes: Not applicable Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Uzbek sum Data last updated: 08/2018",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-90.162,118.936,-1.523,18.899,0.908,-6.074,0.519,16.861,-11.228,25.402,-21.982,6.618,22.152,-3.095,-8.376,25.799,20.736,11.149,-18.356,5.629,15.307,5.453,-1.215,-4.597,-14.199,9.9,18.532,2017
Uzbekistan,Unemployment rate,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
